ID;Название компании;Комплекс;Рабочий телефон;Рабочий e-mail;Сайт;region;city;Улица;Округ;Район;Ответственный;Комментарий;Кем создана;Дата создания;Дата изменения
837;"ЧДС ""Волшебный Ключик"" Ясенево";;;xaa09022000@mail.ru;;78;510;улица Рокотова дом 10 корпус 2;2;125;Владислав Хаханов;Этот сад больше не снимаем!;Вадим Щенков;24.08.2016 20:56;05.03.2020 16:01
2513;"ЧДС ""Вундеркинд"" Ново-молоково";;;vunderkindNM@mail.ru;;53;;Московская область, Ленинский район, село Ново-Молоково, Солнечный проезд, 6с13;;;Владислав Хаханов;Данный сад более не существует! ;Лейсан Ишмухаметова;26.06.2017 13:16;05.03.2020 16:03
4531;"ЧДС ""Гармония"" Кунцевская";;+7 (495) 440-19-92;mail@garmonya.net;http://www.garmonya.net/;78;510;ул. Ращупкина, дом 3 корпус 2;11;60;Анастасия Балакина;;Нина Галаева;20.06.2018 10:50;30.08.2020 13:58
2186;"ЧДС ""Горница-Узорница"" Ломоносовский пр, д. 29, копр. 2";;;info@gornica-uzornica.ru;;78;510;Ломоносовский пр, д. 29, копр. 2;2;50;Илья Грачев;такого адреса нет, ;Анна Гладкая;18.12.2016 17:18;27.10.2020 12:43
6273;"ЧДС ""Городок детства""";;+7 (965) 100-69-69, +7 (909) 646-35-05;;;78;510;Москва, Перервинский бульвар, 21 к1;3;55;Илья Грачев;Новый сад;Данил Фёдоров;28.01.2020 15:33;27.10.2020 19:08
4459;"ЧДС ""Гудвин"" Люблино";;+7 (495) 351-99-08, +7 (977) 850-88-95;goodwinkid.ru@yandex.ru;http://goodwinkid.ru/;78;510;ул. Верхние Поля, д. 37, к.2;3;52;БАЗА _;в группах не более 10 детей;Настя Пшеничная;19.06.2018 13:40;25.03.2020 11:32
6252;"ЧДС ""Гулливер-Суханово""";;79169813797;;;53;;Ленинский район, сел пос Булатниковское, коттедж пос Суханово Парк, Парковая у., д. 146;;;Анна Гладкая;Новый сад;Данил Фёдоров;21.01.2020 17:04;11.09.2020 11:38
2130;"ЧДС ""Гулливер"" Домодедовская";;;nougulliver@mail.ru, ageeva1972@mail.ru;;78;510;Ясеневая, дом 34, корпус 3;1;73;Надежда Чихунова;;Лейсан Ишмухаметова;18.11.2016 15:14;08.09.2020 11:37
2729;"ЧДС ""Гуси-лебеди"" Мытищи";;;detsad@alfad.ru;;53;552;г. Мытищи, ул. Колпакова, строение 36Б;;;Анастасия Балакина;Вывозить табель на каждого ребёнка! В следующий раз!;Анна Гладкая;16.10.2017 13:47;24.10.2020 23:35
6284;"ЧДС ""Детская страна""";;+7 (903) 265-66-83;;malenkaystrana.ru/;78;510;Москва, Диккенса, 8;;;Илья Грачев;+7 (495) 975-93-82+7 (800) 200-71-74+7 (903) 265-66-83;Данил Фёдоров;31.01.2020 12:08;27.10.2020 19:08
4536;"ЧДС ""Детский факультет"" Новые Черемушки";;8-916-232-55-07, 8-495-500-32-92;kidsfakultet@gmail.com;http://kidsfakultet.ru/;78;510;Архитектора Власова, 20;2;114;Анастасия Балакина;;Настя Пшеничная;20.06.2018 11:02;26.10.2020 10:55
4352;"ЧДС ""Детское Посольство"" Розовый домик";;+7 985 723-62-39, +7 965 116-57-77;detskoeposolstvo@yandex.ru;http://detskoeposolstvo.ru;78;510;г Москва ПРОСПЕКТ МИРА 119, СТР. 290;7;74;Анастасия Балакина;21.06 встреча в белом домике  ;Лана Ишбулатова;14.06.2018 14:44;03.09.2020 20:10
4350;"ЧДС ""Детское Посольство"" Белый домик";;-3010;detskoeposolstvo@yandex.ru;http://detskoeposolstvo.ru;78;510;г. Москва ПРОСПЕКТ МИРА 119, СТР.475;7;74;Анастасия Балакина;Инна - руководитель. Нона - администратор;Лана Ишбулатова;14.06.2018 14:38;03.09.2020 20:10
4351;"ЧДС ""Детское Посольство"" Виноградный домик";;+7 985 723-62-39, +7 965 116-57-77;detskoeposolstvo@yandex.ru;http://detskoeposolstvo.ru;78;510;г Москва ПРОСПЕКТ МИРА 119, СТР.137;7;74;Анастасия Балакина;Инна - руководитель. Нона - администратор;Лана Ишбулатова;14.06.2018 14:41;03.09.2020 20:10
4356;"ЧДС ""Детское Посольство"" Волшебный домик";;+7 985 723-62-39, +7 965 116-57-77;detskoeposolstvo@yandex.ru;http://detskoeposolstvo.ru;78;510;г Москва ПРОСПЕКТ МИРА 119, СТР. 130;7;74;Анастасия Балакина;;Лана Ишбулатова;14.06.2018 14:52;03.09.2020 20:10
4353;"ЧДС ""Детское Посольство"" Лесной домик";;+7 985 723-62-39, +7 965 116-57-77;detskoeposolstvo@yandex.ru;http://detskoeposolstvo.ru;78;510;г Москва ПРОСПЕКТ МИРА 119, СТР. 134;7;74;Анастасия Балакина;;Лана Ишбулатова;14.06.2018 14:47;03.09.2020 20:10
4446;"ЧДС ""Диалог"" Бирюлево Восточное Школа № 902";Школа № 902;8(495)327-54-18;fenikssad-ts@mail.ru;http://www.feniksts.ru/;78;510;ул. Липецкая, д. 20, корп. 2;1;11;Марианна Вишнякова;http://crm.kreativikfoto.ru/crm/company/show/6232/ - Это актуальная карточка сада. Этот сад - дубль;Настя Пшеничная;19.06.2018 12:59;15.09.2020 7:47
4577;"ЧДС ""Динь-Донь"" Коньково";;+7 909 984 81 16, +7 929 628 17 89;bim-bom2010@mail.ru;http://dindon2000.ru/;78;510;ул. Академика Волгина 14 корпус 3;2;37;Владислав Хаханов;Частный ясли-сад. Детишки от года. В обычные день 7-9 человек.;Алиса Прокофьева;20.06.2018 12:55;05.03.2020 16:43
4464;"ЧДС ""Добрая фея"" Люблино";;+7 (499) 177-92-51, +7 (903) 770-77-72;;http://dobrofeya.ru/;78;510;ул.Люблинская, д.9, стр.3;3;52;Владислав Хаханов;Не существует;Настя Пшеничная;19.06.2018 13:52;05.03.2020 16:14
1357;"ЧДС ""Жемчужинка"" Лермонтовский проспект";;8(495) 700-01-36;Sadik626@mail.ru, pearl@anomir.ru;http://baby-sad.ru/;78;510;мкр. Косино-Ухтомский, ул. Златоустовская д.1;12;39;Анастасия Балакина;;Вадим Щенков;24.08.2016 20:56;11.09.2020 12:07
6326;"ЧДС ""ЖИРАФА""";;79646226558;;www.zhirafasad.ru;53;552;г. Мытищи, 15-й м-н, ​Сукромка, 24;;;Илья Грачев;Новый клиент;Данил Фёдоров;21.02.2020 16:12;28.10.2020 11:37
4370;"ЧДС ""Зайка"" Монтессори Бабушкинская";;+7 968 906-82-82;mamin.zayika@gmail.com;http://moyzaika.ru/;78;510;Москва, Олонецкий проезд, 4 к2;7;6;Илья Грачев;;Лана Ишбулатова;14.06.2018 15:59;27.10.2020 19:18
4368;"ЧДС ""Зайка"" Монтессори ВДНХ";;-3526;mamin.zayika@gmail.com;http://moyzaika.ru/;78;510;Москва, улица Дудинка, 2к2;7;124;Анастасия Балакина;2.10 всего 16 детей и есть фотограф;Лана Ишбулатова;14.06.2018 15:56;03.09.2020 20:10
1786;"ЧДС ""Затейники"" Выхино-Жулебино";;;zateyniki77@yandex.ru;;78;510;ул. Привольная, д. 57, кор. 1;3;22;Мария Сахарнова;!!!ХОДЯТ 20-25 ДЕТЕЙ!!!;Анна Гладкая;30.09.2016 17:17;12.05.2020 12:36
4468;"ЧДС ""Затейники"" Реутов";;8(910)082-30-02;zateyniki77@yandex.ru;http://zateyniki77.ru/;53;565;г. Реутов, ул. Ашхабадская, д. 27.;;;БАЗА _;актуальный адрес: Москва, ул. Привольная, д. 57, кор. 1данная карточка задублирована. Актуальная http://crm.kreativikfoto.ru/crm/company/show/1786/;Настя Пшеничная;19.06.2018 14:19;25.10.2020 1:40
4470;"ЧДС ""Звездочёт"" Марьино";;+7 (964) 500-37-99;dsmarino@yandex.ru;http://детский-сад-марьино.рф/;78;510;Марьинский бульвар, д. 10;3;55;БАЗА _;не инетреусует;Настя Пшеничная;19.06.2018 14:28;25.03.2020 11:36
2358;"ЧДС ""Звездочки 777"" м. Нахимовский проспект";;;zvezdochki777@yandex.ru;;78;510;улица Симферопольский проезд, д. 18 А;1;65;Илья Грачев;;Лейсан Ишмухаметова;24.05.2017 17:37;27.10.2020 12:48
6258;"ЧДС ""Зеленый берег""";;+7 (926) 597-35-64;;;53;;Московская область, д. Чиверёво, Набережная, 10;;;Илья Грачев;;Данил Фёдоров;22.01.2020 17:02;27.10.2020 19:08
2466;"ЧДС ""Золотой петушок"" пос.Сосенское";;;4986176289@mail.ru;;78;510;Россия, Москва, поселение Сосенское, посёлок Газопровод д.19;;;Надежда Чихунова;;Лейсан Ишмухаметова;16.06.2017 14:11;26.10.2020 14:19
4409;"ЧДС ""Интеграл"" Медведково";;+7(495)116-00-55;info@academ-school.ru, dir-mtsh@academ-school.ru;http://academ-school.ru/;53;552;ул. Летная Б-3 (на Яндекс.Картах - ул. Лётная с21Б);;;Илья Грачев;"Это сеть ""Академическая Гимназия"" Интеграл филиал Мытищи (Директор Филиала - Юлия Павловна)";Алиса Прокофьева;18.06.2018 17:44;27.10.2020 19:18
4410;"ЧДС ""Интеграл"" мкр. Новогорск";;+7(495)116-00-52;info@academ-school.ru;http://academ-school.ru/;53;575;мкр. Новогорск, ул. Олимпийская, стр. 15;;;Илья Грачев;;Алиса Прокофьева;18.06.2018 17:49;27.10.2020 19:18
4408;"ЧДС ""Интеграл"" Филевский парк";;+7(499)649-12-26;info@academ-school.ru;http://academ-school.ru/;78;510;ул. Береговой проезд, д.5,корп.4;11;107;Анастасия Балакина;;Алиса Прокофьева;18.06.2018 17:00;03.09.2020 20:11
4538;"ЧДС ""Интеграция (НОУ)"" Молодежная";;8 (499) 141-75-89;;http://www.inschool.ru/;78;510;ул. Ельнинская д.18/3;11;45;Анастасия Балакина;;Нина Галаева;20.06.2018 11:03;30.08.2020 13:59
4555;"ЧДС ""Капельки"" Южное Бутово";;8-926-784-65-93;info@kapelki.ru;http://www.kapelki.ru/;78;510;Южнобутовская, д.36;2;119;Владислав Хаханов;;Настя Пшеничная;20.06.2018 11:55;05.03.2020 16:42
2354;"ЧДС ""КЛИВИЯ"" Лианозово Лианозово";;;;;78;510;Громова, вл9, стр1;7;49;Илья Грачев;;Лейсан Ишмухаметова;24.05.2017 11:53;27.10.2020 12:47
4362;"ЧДС ""Кнопка"" (бывший Glory Kids) Левый берег Химки";;+79776000404, 8 499 350 07 75;knopkasad@gmail.com;http://www.glorykids.ru/;53;575;Химки, ул.Совхозная, д.29;;;Илья Грачев;;Настя Пшеничная;14.06.2018 15:27;28.10.2020 11:54
1366;"Чдс ""Колибри"" Щелковская";;2;info@kolibrischool.ru;http://kolibrischool.ru/;78;510;Никитинская ул., 24А;12;90;Илья Грачев;здесь частная школа и детский сад!;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:16
4539;"ЧДС ""Колледж XXI века"" Солнцево";;+7 (495) 439-41-55, +7 (916) 568-27-04;mail@college-xxi.ru;https://college-xxi.ru/;78;510;Солнцевский проспект, д.7, корпус 3;11;98;Илья Грачев;;Нина Галаева;20.06.2018 11:06;27.10.2020 19:17
2064;"ЧДС ""Комарик"" Марфино";;;Info@komarik-mos.ru;;78;510;ул. Большая Марфинская, д.1, корп.2;7;53;Марианна Вишнякова;;Лейсан Ишмухаметова;02.11.2016 13:27;28.09.2020 13:07
2533;"ЧДС ""Крепыши"" Домодедово";;;65orion@mail.ru;;53;525;г. Домодедово, ул. Западная, д. 10 (левая сторона здания);;;Владислав Хаханов;28.02 у родителей своя фотостудия;Лейсан Ишмухаметова;28.06.2017 16:16;24.10.2020 20:56
6319;"ЧДС ""Кроха Енот""";;79684447771;;www.krohaenot-ds.ru;78;510;​Ухтомского Ополчения, 5 Люберецкие Поля м-н, Некрасовка район, Москва, 111674;;;Анастасия Балакина;Новый клиент;Данил Фёдоров;19.02.2020 15:29;24.10.2020 23:19
6278;"ЧДС ""Кругозор""";;+7 (985) 775-20-55, +7 (916) 487-78-87;;detsad-krugozor.ru;78;510;Москва, Островитянова, 9;2;71;Анна Гладкая;Новый сад;Данил Фёдоров;29.01.2020 17:17;19.10.2020 12:01
6317;"ЧДС ""Купель""";;79265839555;;купель.дети;53;546;Московская область, г. Лобня, м-н Катюшки,​ул. Светлая, 1а;;;Илья Грачев;Новый клиент;Данил Фёдоров;19.02.2020 14:21;28.10.2020 11:37
4522;"ЧДС ""Ладушки (Коммунарка)"" Коммунарка";;+7(499) 390-99-20;ladushki-sad@list.ru;http://ladushki-sad.ru/;78;510;г. Москва, г. Коммунарка, Липовый парк д.7 к.1;9;;Владислав Хаханов;Вся сеть под продажу (франшиза). Номера работают на смс адресацию;Нина Галаева;19.06.2018 17:03;05.03.2020 16:14
2357;"ЧДС ""Ладушки"" м.Варшавское";;;;;78;510;ул. Болотниковская, дом 3, корп. 1;1;65;Владислав Хаханов;;Лейсан Ишмухаметова;24.05.2017 17:34;05.03.2020 16:03
1984;"ЧДС ""Ладушки"" Флотская 48 Б";;;Ladyshki615@mail.ru;;78;510;Флотская 48 Б;7;49;Илья Грачев;;Лейсан Ишмухаметова;24.10.2016 15:36;27.10.2020 12:40
4017;"ЧДС ""Левик"" Лобня";;;info@levic.ru;http://www.levic.ru/;53;546;МО, г.Лобня, Текстильная ул., д.18;;;Илья Грачев;"01.06 треш! ""давайте платите за то, что мы будем родителям вас рекламировать, у нас детей 5 наберется"" больная какая-то...дети у них до 2 лет только ходят";Нина Галаева;13.05.2018 11:22;27.10.2020 15:47
2731;"ЧДС ""Леприконс"" Мытищи";;;;;53;552;Мытищи, Стрелковая,21;;;Владислав Хаханов;у него два сада Леприконс, Мытищи, Стрелковая,21 и Королев, Маяковского, 4;Лола Исмаилова;16.10.2017 16:08;24.10.2020 23:35
1498;"ЧДС ""Летучий корабль"" 1-я Пугачевская дом 25 стр.1";;;info@letkorabl.ru;;78;510;1-я Пугачевская дом 25 стр.1;12;80;Илья Грачев;Нащекина Екатерина Валентиновна директор центра;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:19
6260;"ЧДС ""Лукоморье"" Долгопрудный";;+7 (926) 392-45-66, +7 (495) 576-14-91;;detsad-lukomor.ru/;53;524;Московская область, г. Долгопрудный, Циолковского, 6, 1 этаж;;;Анастасия Балакина;Новый сад;Данил Фёдоров;22.01.2020 17:45;09.09.2020 15:26
1985;"ЧДС ""Лукоморье"" ул. Планетная, д. 43 А Аэропорт";;;lukomore311@mail.ru;;78;510;Планетная, дом 43 А;8;5;Илья Грачев;;Лейсан Ишмухаметова;24.10.2016 15:43;27.10.2020 12:40
1796;"ЧДС ""Лучик"" Остоженка Центр образования № Лучик";Центр образования № Лучик;;ostozhenka@luchik.ru;;78;510;ул. Остоженка, д.7;4;;Анастасия Балакина;звонить после Нг, спрашивать менеджера Елену;Анна Гладкая;30.09.2016 18:59;03.09.2020 17:54
4559;"ЧДС ""Любопытный Апельсин"" Южное Бутово";;+7(916)463-22-88, +7 (916)144-25-80.;info@l-ap.ru;http://l-ap.ru/;78;510;м Бунинская Аллея (поселение Сосенское, СНТ Гавриково-1, 6-я улица,) в трехэтажном особняке;2;119;Илья Грачев;;Настя Пшеничная;20.06.2018 12:03;27.10.2020 19:16
2122;"ЧДС ""Маленькая Страна"" Б.Очаковская д.1";;;9614923@mail.ru;;78;510;Б.Очаковская д.1;11;76;Илья Грачев;СЬЕМКИ ПРОВОДЯТСЯ С 15:00-15:30;Лейсан Ишмухаметова;16.11.2016 12:21;28.10.2020 12:23
2518;"ЧДС ""Маленькая страна"" Бутово Бутово";;;7261129@mail.ru;;78;510;Ю.Бутово, ул.Изюмская, д.34, пом.158 (5 подъезд код домоф 158 в);2;119;Анастасия Балакина;;Лейсан Ишмухаметова;27.06.2017 11:27;02.09.2020 22:23
4542;"ЧДС ""Малыш (Н. Ковшовой)"" Наташи Ковшовой";;8 (495) 774 16 69;;http://es11.ru/;78;510;ул. Наташи Ковшовой, д. 23;11;76;Stager Prodaji;номер не актуальный, сайт недоступен;Нина Галаева;20.06.2018 11:15;25.02.2020 15:03
1225;"ЧДС ""Малыш"" Негосударственное частное учреждение";;;info@sad-malysh.ru, zhanna.lasoa2013@yandex.ru;;78;510;1-ая Курьяновская, 49;3;55;Анна Гладкая;;Вадим Щенков;24.08.2016 20:56;13.04.2020 15:15
4565;"ЧДС ""Малыш"" Новочеремушкинская";;8 (916) 489-02-28;order@es11.ru;http://es11.ru/;78;510;ул. Новочеремушкинская, д 63 к2;2;1;Владислав Хаханов;есть еще филлиал по адресу Профсоюзная, 58 к4 (директор одна Наталья Георгиевна) ОЧЕНЬ МАЛЕНЬКИЙ САД, ВСЕГО 13 ДЕТЕЙ;Настя Пшеничная;20.06.2018 12:12;05.03.2020 16:42
4544;"ЧДС ""Малыш"" Новые Черемушки";;8 (916) 489-02-28;order@es11.ru;http://es11.ru/;78;510;ул. Новочеремушкинская, д 63 к1;2;114;Stager Prodaji;;Нина Галаева;20.06.2018 11:20;22.01.2020 10:12
4543;"ЧДС ""Малыш"" Профсоюзная";;8 (916) 489-02-28;order@es11.ru;http://es11.ru/;78;510;Новочеремушкинская д.63к2 Адрес;2;71;Stager Prodaji;;Нина Галаева;20.06.2018 11:18;21.02.2020 12:57
4564;"ЧДС ""Малыш"" Профсоюзная";;8 (916) 489-02-28;order@es11.ru;http://es11.ru/;78;510;Профсоюзная д20;2;1;Владислав Хаханов;;Настя Пшеничная;20.06.2018 12:11;05.03.2020 16:42
2523;"ЧДС ""Мама клуб"" Бутово парк";;;dss777@mail.ru;;78;510;Москва, ЖК Бутово парк — 1, дом 5;2;119;Владислав Хаханов;сад не функционирует, закрыли;Лейсан Ишмухаметова;27.06.2017 13:13;19.02.2019 17:14
6090;"ЧДС ""МамаVita"" Химки";;;;;53;575;Ленинский просп., 1, корп. 3, этаж 1;;;БАЗА _;;Анастасия Гетманова;25.09.2019 17:04;04.09.2020 11:49
2442;"ЧДС ""Мамантенок"" Мытищи";;;ark-natal@mail.ru;;53;552;г. Мытищи, ул. Коллективная, д.2 (5 мин.ходьбы от ст.Тайнинская);;;Анна Гладкая;;Лейсан Ишмухаметова;09.06.2017 15:47;27.10.2020 9:23
2441;"ЧДС ""Мамантенок"" пос.Черкизово";;;ark-natal@mail.ru;;53;;Московская область, Пушкинский район, поселок Черкизово, ул. Весенняя, д.12.;;;Илья Грачев;;Лейсан Ишмухаметова;09.06.2017 15:43;28.10.2020 12:06
6299;"ЧДС ""Мамин хвостик""";;+7‒977‒703‒51‒09;;;53;;​Лопатино д, 5/1 рп. Лопатино, Ленинский городской округ, Московская область, 142702;;;Анна Гладкая;Новый сад;Данил Фёдоров;07.02.2020 10:58;19.10.2020 9:16
6322;"ЧДС ""Маргоша""";;79254654868;;;53;575;Московская область, г. Химки, Новые Химки м-н, ул. ​Лавочкина, 25;;;Илья Грачев;Детский сад продали. Номер от старого. открыли новый не понятно. старое кл ничего не знает.;Данил Фёдоров;20.02.2020 15:48;28.10.2020 11:37
2345;"ЧДС ""Маруся"" Хорошево-Мневники";;;clubmarusia3@gmail.com;;78;510;ул. Нежинская, 9;6;111;Илья Грачев;переехали ;Лейсан Ишмухаметова;19.05.2017 17:01;27.10.2020 12:47
6303;"ЧДС ""Мини мир""";;+7 (495) 7987051;;minimir.info;53;540;МО, г. Красногорск, ул. ​Красногорский бульвар, 50;;;Илья Грачев;Новый клиент;Данил Фёдоров;07.02.2020 15:59;27.10.2020 19:08
2051;"ЧДС ""Мир детства"" Академический";;;janna140662@yandex.ru;;78;510;ул. Академика Пилюгина 22-1;2;1;Илья Грачев;;Анна Гладкая;31.10.2016 20:56;27.10.2020 12:41
6300;"ЧДС ""МИР""";;79851117080;;deti-mir.com;53;575;г. Химки, мкр. Сходня, ул. Кирова, д. 3а;;;Илья Грачев;ближе к НГ. Рук Ирина . детей по минималке. 02.10.20;Данил Фёдоров;07.02.2020 11:41;28.10.2020 11:38
6292;"ЧДС ""Мирамель""";;+7 (929) 668-96-20;;;53;512;Московская область, Балашиха, квартал Щитниково, 57А;;;Илья Грачев;Салима - руководитель, тел. +7 (929) 668-96-20;Данил Фёдоров;04.02.2020 14:39;27.10.2020 19:08
2826;"ЧДС ""Мозаика"" Одинцово";;;mozaikaclub@mail.ru;;53;555;Улица Говорова, 52, Одинцово;;;Владислав Хаханов;;Маргарита Палина;15.12.2017 12:10;25.10.2020 0:55
6314;"ЧДС ""Мой мир детства""";;79255007103;;;53;550;Московская область, г. Люберцы, Калинина пос., ул. ​Новая, 9;;;Анастасия Балакина;"Звонок 14.09.20. - ""Мы работаем давно с другой компанией"" больше ни с кем не хотят работать, баннер подарочный тоже принять не захотели.";Данил Фёдоров;12.02.2020 15:41;24.10.2020 23:18
4569;"ЧДС ""Монморенси"" Южное Бутово";;8(495)411-92-46, 8(906)724-27-88;;http://monmorency.ru/;78;510;ул Малиновая, дом 124;2;119;Владислав Хаханов;Детишек мало (до 15). Снимают сами;Настя Пшеничная;20.06.2018 12:23;05.03.2020 16:43
4547;"ЧДС ""Наше солнышко"" Филевский парк";;;;http://www.nashesolnishko.com/;78;510;ул.Большая Филевская дом 51, корп.2;11;108;Владислав Хаханов;;Нина Галаева;20.06.2018 11:29;05.03.2020 16:41
4572;"ЧДС ""Наши пенаты"" Академическая";;8 (495) 150-51-92, 8 (495) 222-00-61;nashipenati@gmail.com;http://www.nashipenati.ru/;78;510;ул. Профсоюзная, д. 92,;2;1;Stager Prodaji;;Настя Пшеничная;20.06.2018 12:32;22.01.2020 10:13
4549;"ЧДС ""Нежин-сад"" Славянский бульвар";;8 (495)441-12-33, +7(906)703-98-54;ADMIN@NEZHINSAD.RU;http://nezhinsad.ru/;78;510;ул. Нежинская дом 17, корпус 2;11;76;Владислав Хаханов;такого сада по этому адресу больше нет;Нина Галаева;20.06.2018 11:33;05.03.2020 16:41
4573;"ЧДС ""Ника"" Красна Пахра";;7 (499) 558-08-07;evplanovagi@mail.ru;http://www.nika-school.ru/;78;510;г.Москва, СП Краснопахорское, с.Красная Пахра, ул.Ясная;9;136;Владислав Хаханов;В Троицке не работаем!;Настя Пшеничная;20.06.2018 12:40;05.03.2020 16:43
2297;"ЧДС ""Нюша 2"" Люберецкий р-н";;;;;53;;Люберецкий р-н, пгт.Октябрьский, ул. Дорожная, дом 2a.;;;Анна Гладкая;;Лейсан Ишмухаметова;30.03.2017 15:28;24.10.2020 23:12
2146;"ЧДС ""НЮША"" Люберцы";;;vassila@yandex.ru;;53;550;просп. Гагарина, 23;;;Анна Гладкая;;Лейсан Ишмухаметова;28.11.2016 16:23;24.10.2020 23:12
5956;"ЧДС ""НЮША"" Ясли Люберцы";;;vassila@yandex.ru;;53;550;просп. Гагарина, 24-2;;;Анна Гладкая;;Анна Гладкая;22.08.2019 18:27;24.10.2020 23:03
1243;"ЧДС ""Олимпик"" Б.Тихоновская, дом 18, с.1 Гимназия № Академическая гимназия";Гимназия № Академическая гимназия;;vlm8118@mail.ru;;78;510;Б.Тихоновская, дом 18, с.1;12;97;Анастасия Балакина; ЕЛЕНА ЮРЬЕВНА СОЕДИНЯЕТ С ТАТЬЯНОЙ КОТОРАЯ ОТВЕТСТВЕННА ЗА ФОТО! ;Вадим Щенков;24.08.2016 20:56;03.09.2020 17:52
1372;"ЧДС ""ОНФИМ"" Солнцево";;;onfim-info@mail.ru;;78;510;Главмосстроя 7;11;98;Владислав Хаханов;04.03.19. На сайте есть номер 89299799870. По нему ответили, что сад очень маленький, родители сами организуют фото деток. ;Вадим Щенков;24.08.2016 20:56;05.03.2020 16:02
4553;"ЧДС ""Оранжевый котенок"" Молодежная";;8(916) 272-4750;orangecat-club@yandex.ru;http://www.oc-club.ru/;78;510;ул. Полоцкая 3;11;45;Владислав Хаханов;2 группы по 10- человек.;Нина Галаева;20.06.2018 11:48;05.03.2020 16:41
2753;"ЧДС ""Остров Детства"" Одинцово";;;ostrov-detstva1@yandex.ru;;53;555;Одинцово, улица Кутузовская, 13;;;Надежда Чихунова;;Дмитрий Баранов;19.10.2017 9:06;25.10.2020 0:55
1353;"ЧДС ""Остров Сокровищ"" Тимирязевский";;;info@ostrov-sad.ru;;78;510;Ивановская, 17;8;105;Анастасия Балакина;;Вадим Щенков;24.08.2016 20:56;25.09.2020 12:59
2330;"ЧДС ""Островок"" Академический";;;ik.ostrovok@gmail.com;;78;510;Б. Черемушкинская, д. 2, корп. 6.;2;1;Мария Сахарнова;;Лейсан Ишмухаметова;18.05.2017 10:39;12.05.2020 12:35
2390;"ЧДС ""Парус"" Троицк";;;;;78;510;г.Троицк ул.Нагорная д.8;5;143;Илья Грачев;;Лейсан Ишмухаметова;01.06.2017 14:44;27.10.2020 12:49
2780;"ЧДС ""Перпектива"" Мытищи";;;coperspect@mail.ru, info@perspektivacenter.ru;;53;552;г. Мытищи, ул. Институтская, д.6;;;Илья Грачев;САД ЗАКРЫЛСЯ;Лола Исмаилова;31.10.2017 15:53;27.10.2020 12:55
1465;"ЧДС ""Планета"" Мартеновская 3а";;;se_ver76@mail.ru;;78;510;Мартеновская 3а;12;77;Илья Грачев;;Вадим Щенков;24.08.2016 20:56;27.10.2020 7:19
6309;"ЧДС ""Подсолнушек""";;79150061266;;podsolnushek.info;53;;​Заречная, 31 Поле Чудес м-н, Балашиха, Московская область, 143915;;;Илья Грачев;Новый сад;Данил Фёдоров;11.02.2020 16:05;28.10.2020 11:37
4557;"ЧДС ""Поиграйка"" Багратионовская";;+7-499-4091318, +7 (916) 284-78-06;;http://www.poigraika-sad.ru/;78;510;ул. Сеславинская, 20;11;107;Владислав Хаханов;;Нина Галаева;20.06.2018 11:58;05.03.2020 16:42
4554;"ЧДС ""Поиграйка"" Филевский парк";;+7 (916) 284-78-06, (499) 409-13-18;;http://www.poigraika-sad.ru;78;510;Кастанаевская улица, 27к2;11;108;Владислав Хаханов;Группа не более 12 человек;Нина Галаева;20.06.2018 11:55;05.03.2020 16:42
4558;"ЧДС ""Поиграйка"" Кунцевская";;(499) 409-13-18, +7 (916) 284-78-06;;http://www.poigraika-sad.ru/;78;510;ул. Молодогвардейская, 3;11;45;Stager Prodaji;;Нина Галаева;20.06.2018 12:01;22.01.2020 10:13
4560;"ЧДС ""Поиграйка"" Студенческая";;(499)409-13-18;;http://poigraika-sad.ru;78;510;ул. Студенческая, д. 39;11;29;Владислав Хаханов;по такому адресу сада больше нет;Нина Галаева;20.06.2018 12:04;05.03.2020 16:42
2809;"ЧДС ""Послушайка"" Электролитный проезд";;;poslushaika-club@mail.ru;;78;510;Электролитный пр-д., д.16 корп. 4.;1;65;Марианна Вишнякова;;Татьяна Гаврилова;30.11.2017 14:34;30.08.2020 11:57
2353;"ЧДС ""Просто детский сад"" Марфино";;;;;78;510;ул. Большая Марфинская, д. 1, корп. 4;7;53;Владислав Хаханов;http://crm.kreativikfoto.ru/crm/company/show/4537/ это Семицветик;Лейсан Ишмухаметова;23.05.2017 16:37;05.03.2020 16:55
4477;"ЧДС ""Простоквашино"" Люберцы";;8(905)5177896;detskij-sadik2010@yandex.ru;http://detskij-sadik2010.narod.ru/;53;550;г.Люберцы Октябрьский пр-т.д.120;;;Владислав Хаханов;20.05.19. - сад маленький - всего 5 детей;Настя Пшеничная;19.06.2018 14:52;24.10.2020 23:16
2342;"ЧДС ""Пряничный домик"" Школа для малышей";;;cheshirsky-kot@inbox.ru;;78;510;проспект Мельникова д. 2 / 1;6;59;Мария Сахарнова;Остался один сад - проспект Мельникова д. 2 / 1;Лейсан Ишмухаметова;19.05.2017 16:45;12.05.2020 12:34
2372;"ЧДС ""Пупсан"" Гагаринский";;;info@pupsun.ru;;78;510;ул. Вавилова д. 2;2;23;Анна Гладкая;;Лейсан Ишмухаметова;29.05.2017 16:00;02.10.2020 9:47
